record_id,client_public,client_public_label,public_client_allowed,public_case_code,institution_class_label,project_title_public,case_title_public,person_id,role_public,proof_bucket,evidence_layer,evidence_score,proof_public_label_v10,visibility_policy,company_record_allowed,key_personnel_record_allowed,allowed_contexts,canonical_ministry,ministry_family,evaluation_group,primary_theme,theme_buckets_kr,themes_raw,problem_archetypes,institution_classes,function_models,representative_score_base_v7,representative_priority,hero_tags,appeal_triggers,homepage_badges,hide_year_by_default,hide_amount_by_default,hide_previous_company_by_default,public_projection,safe_display_rule_v10,rfp_search_text,safe_claim_templates,guardrail_tags
TR-083,시설관리공단 A사,시설관리공단 A사,False,A사,시설관리공단,시설관리공단 기타·조직진단·조직재설계 수행경험,시설관리공단 기타·조직진단·조직재설계 수행경험,kim_jungsung,PM,C_FORMER_CEO_PERIOD_PERSONAL_OR_FIRM_PROOF_CONDITIONAL,L3_FORMER_CEO_PERIOD,70,前 대표이사 재직 시 수행경험,conditional_public_person_profile,False,True,"[""person_card"", ""domain_context"", ""proposal_when_relevant_with_label""]",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,organization_design,"[""기타"", ""조직진단·조직재설계""]","[""feasibility"", ""organization_design""]","[""organization_diagnosis_redesign""]","[""local_facility_management_corporation"", ""local_government_context"", ""public_agency_corporation""]",[],38,supporting,"[""evaluation_group_sortable"", ""facility_local_public_service"", ""former_ceo_period_experience""]","[""buyer_risk_reduction"", ""category_fluency"", ""contextual_expertise_only"", ""evaluation_group_similarity"", ""problem_similarity_bias""]","[""시설관리공단"", ""조직재설계"", ""지방공기업"", ""지방자치단체"", ""타당성"", ""기타""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",시설관리공단 A사 시설관리공단 기타·조직진단·조직재설계 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_public_enterprise_or_facility_management_group organization_design 시설관리공단 기타 기타 조직진단·조직재설계 feasibility organization_design organization_diagnosis_redesign local_facility_management_corporation local_government_context public_agency_corporation 시설관리공단 조직재설계 지방공기업 지방자치단체 타당성 기타 evaluation_group_sortable facility_local_public_service former_ceo_period_experience,"{""homepage"": ""前 대표이사 재직 시 수행경험"", ""proposal"": ""前 대표이사 재직 시 수행경험"", ""person_card"": ""前 대표이사 재직 시 수행경험""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-084,경영평가 D사,경영평가 D사,False,D사,경영평가,경영평가 경영평가·PCSI·성과관리·내부평가 수행경험,경영평가 경영평가·PCSI·성과관리·내부평가 수행경험,kim_jungsung,PM,C_FORMER_CEO_PERIOD_PERSONAL_OR_FIRM_PROOF_CONDITIONAL,L3_FORMER_CEO_PERIOD,70,前 대표이사 재직 시 수행경험,conditional_public_person_profile,False,True,"[""person_card"", ""domain_context"", ""proposal_when_relevant_with_label""]",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,strategy,"[""경영평가·PCSI"", ""성과관리·내부평가"", ""전략수립""]","[""management_evaluation"", ""performance_management"", ""strategy""]","[""mid_long_term_strategy"", ""performance_kpi_system"", ""performance_management_and_kpi""]","[""local_facility_management_corporation""]","[""facility_management"", ""local_public_service_operation"", ""municipal_service""]",48,supporting,"[""evaluation_group_sortable"", ""facility_local_public_service"", ""former_ceo_period_experience"", ""performance_accountability_proof""]","[""accountability_signal"", ""buyer_risk_reduction"", ""category_fluency"", ""contextual_expertise_only"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""measurability_trust"", ""problem_similarity_bias"", ""scarcity_of_domain_experience""]","[""경영평가"", ""성과관리"", ""시설관리공단"", ""지방공기업"", ""지방자치단체"", ""경영평가·PCSI""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",경영평가 D사 경영평가 경영평가·PCSI·성과관리·내부평가 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_public_enterprise_or_facility_management_group strategy 경영평가 경영평가·PCSI 경영평가·PCSI 성과관리·내부평가 전략수립 management_evaluation performance_management strategy mid_long_term_strategy performance_kpi_system performance_management_and_kpi local_facility_management_corporation facility_management local_public_service_operation municipal_service 경영평가 성과관리 시설관리공단 지방공기업 지방자치단체 경영평가·PCSI evaluation_group_sortable facility_local_public_service former_ceo_period_experience performance_accountability_proof,"{""homepage"": ""前 대표이사 재직 시 수행경험"", ""proposal"": ""前 대표이사 재직 시 수행경험"", ""person_card"": ""前 대표이사 재직 시 수행경험""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-085,기타조사·연구 A사,기타조사·연구 A사,False,A사,기타조사·연구,기타조사·연구 기타 수행경험,기타조사·연구 기타 수행경험,kim_jungsung,PM,C_FORMER_CEO_PERIOD_PERSONAL_OR_FIRM_PROOF_CONDITIONAL,L3_FORMER_CEO_PERIOD,70,前 대표이사 재직 시 수행경험,conditional_public_person_profile,False,True,"[""person_card"", ""domain_context"", ""proposal_when_relevant_with_label""]",민간,민간·플랫폼·기업,non_public_private_reference,other_research,"[""기타""]","[""other_research"", ""survey_research""]","[""general_problem_solving""]","[""private_corporate_or_platform""]","[""corporate_hr"", ""platform_business"", ""private_strategy""]",23,context,"[""evaluation_group_sortable"", ""former_ceo_period_experience""]","[""buyer_risk_reduction"", ""contextual_expertise_only"", ""evaluation_group_similarity""]","[""기타조사·연구"", ""민간기업/플랫폼 참고실적"", ""기타""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",기타조사·연구 A사 기타조사·연구 기타 수행경험 민간 민간·플랫폼·기업 non_public_private_reference other_research 기타조사·연구 기타 기타 other_research survey_research general_problem_solving private_corporate_or_platform corporate_hr platform_business private_strategy 기타조사·연구 민간기업/플랫폼 참고실적 기타 evaluation_group_sortable former_ceo_period_experience,"{""homepage"": ""前 대표이사 재직 시 수행경험"", ""proposal"": ""前 대표이사 재직 시 수행경험"", ""person_card"": ""前 대표이사 재직 시 수행경험""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-086,도시·개발공사 F사,도시·개발공사 F사,False,F사,도시·개발공사,도시·개발공사 전략수립 수행경험,도시·개발공사 전략수립 수행경험,kim_jungsung,PM,C_FORMER_CEO_PERIOD_PERSONAL_OR_FIRM_PROOF_CONDITIONAL,L3_FORMER_CEO_PERIOD,70,前 대표이사 재직 시 수행경험,conditional_public_person_profile,False,True,"[""person_card"", ""domain_context"", ""proposal_when_relevant_with_label""]",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""urban_development_housing_corporation""]","[""housing"", ""land_development"", ""regional_development"", ""urban_development""]",61,strong,"[""evaluation_group_sortable"", ""former_ceo_period_experience"", ""repeat_anchor_client"", ""urban_development_corporation""]","[""buyer_risk_reduction"", ""category_fluency"", ""contextual_expertise_only"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""scarcity_of_domain_experience""]","[""도시·개발공사"", ""전략수립"", ""지방공기업"", ""지방자치단체""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",도시·개발공사 F사 도시·개발공사 전략수립 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_public_enterprise_or_facility_management_group strategy 도시·개발공사 전략수립 전략수립 strategy mid_long_term_strategy urban_development_housing_corporation housing land_development regional_development urban_development 도시·개발공사 전략수립 지방공기업 지방자치단체 evaluation_group_sortable former_ceo_period_experience repeat_anchor_client urban_development_corporation,"{""homepage"": ""前 대표이사 재직 시 수행경험"", ""proposal"": ""前 대표이사 재직 시 수행경험"", ""person_card"": ""前 대표이사 재직 시 수행경험""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-087,내부성과평가 D사,내부성과평가 D사,False,D사,내부성과평가,내부성과평가 성과관리·내부평가 수행경험,내부성과평가 성과관리·내부평가 수행경험,kim_jungsung,PM,D_INDIVIDUAL_ADVISORY_LIMITED_PROOF,L4_CONTEXTUAL_PRIVATE_OR_LIMITED,30,내부 참고 또는 제한적 자문 경험,internal_only_or_limited,False,False,"[""internal_context_only""]",중소벤처기업부,중소벤처·창업·산업진흥,central_quasi_government_or_public_agency_group,internal_performance_evaluation,"[""성과관리·내부평가""]","[""internal_evaluation"", ""internal_performance_evaluation""]","[""performance_kpi_system"", ""performance_management_and_kpi""]","[""industry_promotion_agency"", ""public_service_corporation_or_quasi_government""]","[""contents_ip_support"", ""delegated_public_service"", ""industry_promotion"", ""program_operation"", ""public_service_operation"", ""startup_sme_support""]",59,strong,"[""central_policy_context"", ""evaluation_group_sortable"", ""performance_accountability_proof"", ""repeat_anchor_client"", ""startup_sme""]","[""buyer_risk_reduction"", ""category_fluency"", ""contextual_expertise_only"", ""evaluation_group_similarity"", ""problem_similarity_bias""]","[""내부성과평가"", ""산업진흥"", ""준정부기관"", ""중소벤처기업부"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",내부성과평가 D사 내부성과평가 성과관리·내부평가 수행경험 중소벤처기업부 중소벤처·창업·산업진흥 central_quasi_government_or_public_agency_group internal_performance_evaluation 내부성과평가 성과관리·내부평가 성과관리·내부평가 internal_evaluation internal_performance_evaluation performance_kpi_system performance_management_and_kpi industry_promotion_agency public_service_corporation_or_quasi_government contents_ip_support delegated_public_service industry_promotion program_operation public_service_operation startup_sme_support 내부성과평가 산업진흥 준정부기관 중소벤처기업부 성과관리·내부평가 central_policy_context evaluation_group_sortable performance_accountability_proof repeat_anchor_client startup_sme,"{""homepage"": ""내부 참고 또는 제한적 자문 경험"", ""proposal"": ""내부 참고 또는 제한적 자문 경험"", ""person_card"": ""내부 참고 또는 제한적 자문 경험""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-088,보건복지부 C사,보건복지부 C사,False,C사,보건복지부,보건복지부 전략수립 수행경험,보건복지부 전략수립 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",보건복지부,보건·복지·사회서비스,central_quasi_government_or_public_agency_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy"", ""vision_mission_value_system""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",84,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""health_welfare"", ""official_STR_company_personnel_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""recognizable_anchor_institution"", ""risk_reversal_official_company_proof""]","[""보건복지부"", ""STR 공식증빙 가능"", ""산업진흥"", ""전략수립"", ""준정부기관""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보건복지부 C사 보건복지부 전략수립 수행경험 보건복지부 보건·복지·사회서비스 central_quasi_government_or_public_agency_group strategy 보건복지부 전략수립 전략수립 strategy mid_long_term_strategy vision_mission_value_system industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 보건복지부 STR 공식증빙 가능 산업진흥 전략수립 준정부기관 central_policy_context evaluation_group_sortable health_welfare official_STR_company_personnel_proof repeat_anchor_client,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-089,보건복지부 D사,보건복지부 D사,False,D사,보건복지부,보건복지부 전략수립·조직진단·조직재설계 수행경험,보건복지부 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",보건복지부,보건·복지·사회서비스,evaluation_group_unclassified,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",76,hero,"[""central_policy_context"", ""health_welfare"", ""official_STR_company_personnel_proof"", ""strategy_to_organization_integrated""]","[""category_fluency"", ""current_company_credibility"", ""problem_similarity_bias"", ""risk_reversal_official_company_proof"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""보건복지부"", ""STR 공식증빙 가능"", ""산업진흥"", ""전략수립"", ""조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보건복지부 D사 보건복지부 전략수립·조직진단·조직재설계 수행경험 보건복지부 보건·복지·사회서비스 evaluation_group_unclassified strategy 보건복지부 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 보건복지부 STR 공식증빙 가능 산업진흥 전략수립 조직재설계 central_policy_context health_welfare official_STR_company_personnel_proof strategy_to_organization_integrated,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-090,도시·개발공사 G사,도시·개발공사 G사,False,G사,도시·개발공사,도시·개발공사 전략수립 수행경험,도시·개발공사 전략수립 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""urban_development_housing_corporation""]","[""housing"", ""land_development"", ""regional_development"", ""urban_development""]",79,hero,"[""evaluation_group_sortable"", ""official_STR_company_personnel_proof"", ""repeat_anchor_client"", ""urban_development_corporation""]","[""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""risk_reversal_official_company_proof"", ""scarcity_of_domain_experience""]","[""도시·개발공사"", ""STR 공식증빙 가능"", ""전략수립"", ""지방공기업"", ""지방자치단체""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",도시·개발공사 G사 도시·개발공사 전략수립 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_public_enterprise_or_facility_management_group strategy 도시·개발공사 전략수립 전략수립 strategy mid_long_term_strategy urban_development_housing_corporation housing land_development regional_development urban_development 도시·개발공사 STR 공식증빙 가능 전략수립 지방공기업 지방자치단체 evaluation_group_sortable official_STR_company_personnel_proof repeat_anchor_client urban_development_corporation,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-091,국토교통부 E사,국토교통부 E사,False,E사,국토교통부,국토교통부 전략수립·조직진단·조직재설계 수행경험,국토교통부 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",국토교통부,국토·SOC·교통·도시,evaluation_group_unclassified,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy"", ""research_org_and_specialized_function"", ""research_specialized_function""]","[""public_or_quasi_public_org""]",[],61,strong,"[""central_policy_context"", ""official_STR_company_personnel_proof"", ""strategy_to_organization_integrated""]","[""category_fluency"", ""current_company_credibility"", ""problem_similarity_bias"", ""risk_reversal_official_company_proof"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""국토교통부"", ""STR 공식증빙 가능"", ""전략수립"", ""조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",국토교통부 E사 국토교통부 전략수립·조직진단·조직재설계 수행경험 국토교통부 국토·SOC·교통·도시 evaluation_group_unclassified strategy 국토교통부 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy research_org_and_specialized_function research_specialized_function public_or_quasi_public_org 국토교통부 STR 공식증빙 가능 전략수립 조직재설계 central_policy_context official_STR_company_personnel_proof strategy_to_organization_integrated,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-092,산업통상자원부 H사,산업통상자원부 H사,False,H사,산업통상자원부,산업통상자원부 조직진단·조직재설계·직무·HR·보수체계 수행경험,산업통상자원부 조직진단·조직재설계·직무·HR·보수체계 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",산업통상자원부,산업·에너지·안전,central_quasi_government_or_public_agency_group,job_based_hr,"[""조직진단·조직재설계"", ""직무·HR·보수체계""]","[""job_based_hr"", ""organization_design""]","[""job_based_hr"", ""job_based_hr_and_compensation"", ""organization_diagnosis_redesign""]","[""energy_nuclear_safety_institution"", ""public_service_corporation_or_quasi_government""]","[""delegated_public_service"", ""energy"", ""industrial_policy"", ""nuclear"", ""public_service_operation"", ""safety""]",106,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_policy_or_sensitive_domain"", ""hr_system_proof"", ""nuclear_energy_safety"", ""official_STR_company_personnel_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""recognizable_anchor_institution"", ""risk_reversal_official_company_proof"", ""scarcity_of_domain_experience""]","[""산업통상자원부"", ""STR 공식증빙 가능"", ""원자력·에너지·안전"", ""조직재설계"", ""준정부기관"", ""직무중심 HR"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업통상자원부 H사 산업통상자원부 조직진단·조직재설계·직무·HR·보수체계 수행경험 산업통상자원부 산업·에너지·안전 central_quasi_government_or_public_agency_group job_based_hr 산업통상자원부 조직진단·조직재설계 조직진단·조직재설계 직무·HR·보수체계 job_based_hr organization_design job_based_hr job_based_hr_and_compensation organization_diagnosis_redesign energy_nuclear_safety_institution public_service_corporation_or_quasi_government delegated_public_service energy industrial_policy nuclear public_service_operation safety 산업통상자원부 STR 공식증빙 가능 원자력·에너지·안전 조직재설계 준정부기관 직무중심 HR 조직진단·조직재설계 central_policy_context evaluation_group_sortable future_policy_or_sensitive_domain hr_system_proof nuclear_energy_safety official_STR_company_personnel_proof repeat_anchor_client,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-093,보건복지부 E사,보건복지부 E사,False,E사,보건복지부,보건복지부 전략수립·조직진단·조직재설계 수행경험,보건복지부 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",보건복지부,보건·복지·사회서비스,central_quasi_government_or_public_agency_group,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy"", ""organization_diagnosis_redesign""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",102,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""health_welfare"", ""official_STR_company_personnel_proof"", ""repeat_anchor_client"", ""strategy_to_organization_integrated""]","[""authority_halo"", ""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""recognizable_anchor_institution"", ""risk_reversal_official_company_proof"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""보건복지부"", ""STR 공식증빙 가능"", ""산업진흥"", ""전략수립"", ""조직재설계"", ""준정부기관""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보건복지부 E사 보건복지부 전략수립·조직진단·조직재설계 수행경험 보건복지부 보건·복지·사회서비스 central_quasi_government_or_public_agency_group strategy 보건복지부 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy organization_diagnosis_redesign industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 보건복지부 STR 공식증빙 가능 산업진흥 전략수립 조직재설계 준정부기관 central_policy_context evaluation_group_sortable health_welfare official_STR_company_personnel_proof repeat_anchor_client strategy_to_organization_integrated,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-094,산업진흥 J사,산업진흥 J사,False,J사,산업진흥,산업진흥 전략수립 수행경험,산업진흥 전략수립 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",산업통상자원부,산업·에너지·안전,central_quasi_government_or_public_agency_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""energy_nuclear_safety_institution"", ""industry_promotion_agency""]","[""contents_ip_support"", ""energy"", ""industrial_policy"", ""industry_promotion"", ""nuclear"", ""program_operation"", ""safety"", ""startup_sme_support""]",64,strong,"[""central_policy_context"", ""evaluation_group_sortable"", ""nuclear_energy_safety"", ""official_STR_company_personnel_proof""]","[""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""risk_reversal_official_company_proof"", ""scarcity_of_domain_experience""]","[""산업진흥"", ""STR 공식증빙 가능"", ""산업통상자원부"", ""원자력·에너지·안전"", ""전략수립"", ""준정부기관""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업진흥 J사 산업진흥 전략수립 수행경험 산업통상자원부 산업·에너지·안전 central_quasi_government_or_public_agency_group strategy 산업진흥 전략수립 전략수립 strategy mid_long_term_strategy energy_nuclear_safety_institution industry_promotion_agency contents_ip_support energy industrial_policy industry_promotion nuclear program_operation safety startup_sme_support 산업진흥 STR 공식증빙 가능 산업통상자원부 원자력·에너지·안전 전략수립 준정부기관 central_policy_context evaluation_group_sortable nuclear_energy_safety official_STR_company_personnel_proof,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-095,보건복지부 F사,보건복지부 F사,False,F사,보건복지부,보건복지부 전략수립·조직진단·조직재설계 수행경험,보건복지부 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,A_STR_COMPANY_AND_PERSONNEL_OFFICIAL_PROOF,L1_COMPANY_OFFICIAL,100,㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능,public_and_proposal,True,True,"[""homepage_anchor"", ""proposal_company_record"", ""proposal_key_personnel_record"", ""person_card""]",보건복지부,보건·복지·사회서비스,central_quasi_government_or_public_agency_group,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy"", ""organization_diagnosis_redesign""]","[""promotion_agency""]",[],82,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""health_welfare"", ""official_STR_company_personnel_proof"", ""strategy_to_organization_integrated""]","[""buyer_risk_reduction"", ""category_fluency"", ""current_company_credibility"", ""evaluation_group_similarity"", ""problem_similarity_bias"", ""risk_reversal_official_company_proof"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""보건복지부"", ""STR 공식증빙 가능"", ""전략수립"", ""조직재설계"", ""준정부기관""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보건복지부 F사 보건복지부 전략수립·조직진단·조직재설계 수행경험 보건복지부 보건·복지·사회서비스 central_quasi_government_or_public_agency_group strategy 보건복지부 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy organization_diagnosis_redesign promotion_agency 보건복지부 STR 공식증빙 가능 전략수립 조직재설계 준정부기관 central_policy_context evaluation_group_sortable health_welfare official_STR_company_personnel_proof strategy_to_organization_integrated,"{""homepage"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""proposal"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능"", ""person_card"": ""㈜STRATEGY 수행/ 회사·핵심인력 증빙 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
